year	month	day	dep_time	dep_delay	arr_time	arr_delay	carrier	tailnum	flight	origin	dest	air_time	distance	hour	minute
2013	1	30	1555	56	1921	104	B6	N709JB	119	JFK	MSY	227	1182	15	55
2013	1	30	1556	87	1751	69	DL	N918DE	1819	LGA	MSP	146	1020	15	56
2013	1	30	1558	-3	1823	-24	UA	N571UA	454	EWR	LAS	301	2227	15	58
2013	1	30	1559	-1	1819	-31	DL	N393DA	1331	JFK	DEN	228	1626	15	59
2013	1	30	1559	-1	1845	-27	UA	N87531	1200	EWR	SAN	333	2425	15	59
2013	1	30	1559	-1	1816	-4	MQ	N651MQ	3985	JFK	CVG	108	589	15	59
2013	1	30	1602	32	1710	28	EV	N14117	3267	EWR	ORF	55	284	16	2
2013	1	30	1602	55	1758	54	EV	N18556	4326	EWR	CLT	98	529	16	2
2013	1	30	1603	3	1707	-5	US	N944UW	2134	LGA	BOS	47	184	16	3
2013	1	30	1603	3	1802	26	UA	N837UA	627	EWR	ORD	131	719	16	3
2013	1	30	1607	52	1851	46	UA	N34137	1695	EWR	IAH	205	1400	16	7
2013	1	30	1609	82	1841	107	EV	N27962	4572	EWR	GSP	122	594	16	9
2013	1	30	1610	0	1854	-23	DL	N3748Y	91	JFK	LAS	310	2248	16	10
2013	1	30	1610	20	1729	19	WN	N960WN	4215	EWR	MDW	117	711	16	10
2013	1	30	1611	21	1914	-11	DL	N661DN	1773	JFK	SLC	275	1990	16	11
2013	1	30	1612	17	1826	9	DL	N360NB	1771	JFK	DTW	98	509	16	12
2013	1	30	1612	55	1905	49	B6	N627JB	537	EWR	TPA	157	997	16	12
2013	1	30	1613	8	1750	0	MQ	N719MQ	4415	LGA	RDU	77	431	16	13
2013	1	30	1614	34	1921	12	DL	N371NW	2027	JFK	FLL	167	1069	16	14
2013	1	30	1614	54	1929	47	DL	N365NW	2115	LGA	MIA	165	1096	16	14
2013	1	30	1614	75	1911	74	B6	N706JB	393	LGA	MCO	148	950	16	14
2013	1	30	1614	44	1804	30	US	N708UW	1665	LGA	CLT	93	544	16	14
2013	1	30	1615	-4	1715	-8	EV	N11565	4271	EWR	ALB	36	143	16	15
2013	1	30	1616	-3	1725	-1	EV	N19966	4299	EWR	DCA	48	199	16	16
2013	1	30	1616	-4	1911	-4	UA	N33266	1132	EWR	MCO	157	937	16	16
2013	1	30	1619	169	1921	196	DL	N3766	2043	JFK	ATL	145	760	16	19
2013	1	30	1619	124	1917	113	B6	N595JB	377	LGA	FLL	159	1076	16	19
2013	1	30	1623	-7	1816	-22	DL	N356NW	2231	LGA	DTW	89	502	16	23
2013	1	30	1625	-10	1935	-26	US	N672AW	656	EWR	PHX	289	2133	16	25
2013	1	30	1625	-4	2009	4	UA	N77530	1078	EWR	SAT	261	1569	16	25
2013	1	30	1628	-2	1942	-38	VX	N844VA	27	JFK	SFO	352	2586	16	28
2013	1	30	1629	114	1924	102	DL	N369NB	1902	LGA	PBI	146	1035	16	29
2013	1	30	1630	61	1801	59	EV	N12967	3835	EWR	BNA	131	748	16	30
2013	1	30	1631	-4	1830	-11	B6	N265JB	1085	JFK	CLT	100	541	16	31
2013	1	30	1633	-2	1945	38	EV	N12136	4705	EWR	ATL	151	746	16	33
2013	1	30	1633	-2	1800	-16	UA	N34455	17	EWR	CLE	70	404	16	33
2013	1	30	1635	-5	1940	-15	AA	N4YNAA	773	LGA	DFW	221	1389	16	35
2013	1	30	1635	-5	1828	-22	MQ	N833MQ	4540	LGA	DTW	93	502	16	35
2013	1	30	1636	16	1828	38	MQ	N520MQ	4622	LGA	BNA	146	764	16	36
2013	1	30	1638	78	1758	74	EV	N16976	4581	EWR	MKE	121	725	16	38
2013	1	30	1638	210	1937	235	FL	N326AT	348	LGA	ATL	157	762	16	38
2013	1	30	1639	39	2006	86	DL	N646DL	847	LGA	ATL	142	762	16	39
2013	1	30	1640	-3	1845	-1	EV	N26549	4411	EWR	MEM	169	946	16	40
2013	1	30	1642	52	2110	20	AA	N612AA	1635	JFK	SJU	184	1598	16	42
2013	1	30	1642	27	1844	-1	WN	N453WN	161	EWR	DEN	229	1605	16	42
2013	1	30	1645	0	1947	-18	AA	N332AA	181	JFK	LAX	333	2475	16	45
2013	1	30	1645	10	2006	21	WN	N756SA	891	EWR	HOU	243	1411	16	45
2013	1	30	1649	114	1817	100	9E	N934XJ	3318	JFK	BUF	56	301	16	49
2013	1	30	1649	-1	1852	26	UA	N845UA	464	EWR	ORD	120	719	16	49
2013	1	30	1649	19	1939	14	UA	N668UA	551	EWR	IAH	209	1400	16	49
2013	1	30	1653	3	1934	-2	UA	N476UA	372	EWR	LAS	301	2227	16	53
2013	1	30	1654	-6	1942	-13	AA	N3GAAA	257	JFK	LAS	316	2248	16	54
2013	1	30	1654	-1	2015	0	B6	N598JB	359	JFK	BUR	345	2465	16	54
2013	1	30	1655	-5	2019	-30	DL	N717TW	31	JFK	SFO	349	2586	16	55
2013	1	30	1657	-3	2029	-7	DL	N710TW	127	JFK	LAX	334	2475	16	57
2013	1	30	1658	70	1958	88	DL	N3746H	95	JFK	ATL	132	760	16	58
2013	1	30	1658	-2	2145	-19	DL	N3759	329	JFK	SJU	187	1598	16	58
2013	1	30	1700	35	2055	120	MQ	N0EGMQ	4661	LGA	ATL	136	762	17	0
2013	1	30	1703	53	1853	53	AA	N546AA	341	LGA	ORD	131	733	17	3
2013	1	30	1703	23	1847	12	WN	N784SW	372	LGA	STL	148	888	17	3
2013	1	30	1705	0	2031	23	B6	N524JB	143	JFK	PBI	149	1028	17	5
2013	1	30	1706	16	1841	21	AA	N3FKAA	1790	JFK	BOS	44	187	17	6
2013	1	30	1709	-1	2015	-21	UA	N17104	1284	EWR	SFO	347	2565	17	9
2013	1	30	1711	71	2031	81	B6	N662JB	157	JFK	MCO	152	944	17	11
2013	1	30	1712	-3	2023	-17	DL	N3761R	503	JFK	SAN	329	2446	17	12
2013	1	30	1712	2	1905	-7	US	N539UW	894	LGA	CLT	99	544	17	12
2013	1	30	1712	17	2037	2	VX	N640VA	413	JFK	LAX	342	2475	17	12
2013	1	30	1713	13	2012	6	B6	N527JB	509	EWR	FLL	156	1065	17	13
2013	1	30	1714	-5	1921	-24	UA	N581UA	509	LGA	DEN	228	1620	17	14
2013	1	30	1715	-5	1858	-7	MQ	N711MQ	4479	LGA	RDU	77	431	17	15
2013	1	30	1717	-8	1925	-8	EV	N11544	4323	EWR	CVG	106	569	17	17
2013	1	30	1717	102	2027	97	AA	N3GTAA	763	LGA	DFW	229	1389	17	17
2013	1	30	1722	22	2020	30	AA	N5CCAA	575	JFK	EGE	254	1747	17	22
2013	1	30	1723	83	2015	101	FL	N954AT	620	LGA	ATL	135	762	17	23
2013	1	30	1725	0	2057	7	UA	N510UA	512	JFK	SFO	354	2586	17	25
2013	1	30	1726	1	2012	-5	UA	N41135	1109	EWR	MCO	147	937	17	26
2013	1	30	1729	119	1856	105	9E	N8888D	3719	LGA	RIC	62	292	17	29
2013	1	30	1729	4	2027	4	UA	N76153	1134	EWR	IAH	221	1400	17	29
2013	1	30	1730	8	1845	1	EV	N14907	4300	EWR	RIC	55	277	17	30
2013	1	30	1730	10	1948	38	AA	N474AA	345	LGA	ORD	124	733	17	30
2013	1	30	1734	34	1832	19	US	N953UW	2136	LGA	BOS	43	184	17	34
2013	1	30	1736	21	2027	8	DL	N992DL	1585	LGA	MCO	147	950	17	36
2013	1	30	1736	7	2048	-1	AA	N398AA	543	JFK	MIA	161	1089	17	36
2013	1	30	1736	36	1854	37	US	N745VJ	2183	LGA	DCA	53	214	17	36
2013	1	30	1736	9	2022	-27	UA	N37253	1593	EWR	PDX	330	2434	17	36
2013	1	30	1739	-6	2108	-12	AA	N320AA	177	JFK	SFO	360	2586	17	39
2013	1	30	1740	-5	2005	-15	MQ	N734MQ	4413	LGA	XNA	185	1147	17	40
2013	1	30	1741	38	1902	52	EV	N13969	4373	EWR	DCA	51	199	17	41
2013	1	30	1743	38	2041	31	AA	N483AA	1905	EWR	DFW	215	1372	17	43
2013	1	30	1745	37	2038	14	UA	N812UA	250	EWR	LAX	331	2454	17	45
2013	1	30	1746	-4	2042	-20	UA	N39726	1228	EWR	SAN	337	2425	17	46
2013	1	30	1748	23	2037	-3	AA	N3BDAA	145	JFK	SAN	328	2446	17	48
2013	1	30	1750	0	1907	-1	B6	N193JB	1307	JFK	IAD	56	228	17	50
2013	1	30	1751	-9	2014	-1	EV	N14143	4397	EWR	MCI	177	1092	17	51
2013	1	30	1752	25	2033	-7	UA	N78501	1100	EWR	SEA	319	2402	17	52
2013	1	30	1752	127	1921	97	UA	N24729	1710	LGA	CLE	67	419	17	52
2013	1	30	1756	56	2059	76	DL	N652DL	1499	LGA	ATL	134	762	17	56
2013	1	30	1756	11	2040	-37	DL	N373DA	1394	JFK	PDX	317	2454	17	56
2013	1	30	1756	-4	2104	6	B6	N570JB	9	JFK	MCO	148	944	17	56
2013	1	30	1757	4	2103	-2	UA	N532UA	535	JFK	LAX	341	2475	17	57
2013	1	30	1759	124	1958	129	B6	N353JB	917	JFK	ORD	131	740	17	59
2013	1	30	1801	53	2104	41	B6	N236JB	15	JFK	FLL	162	1069	18	1
2013	1	30	1803	8	2106	-3	B6	N508JB	989	JFK	FLL	159	1069	18	3
2013	1	30	1803	88	2118	86	B6	N203JB	139	JFK	RSW	178	1074	18	3
2013	1	30	1803	-5	2054	-12	UA	N26210	1269	EWR	PBI	150	1023	18	3
2013	1	30	1804	19	2115	20	AA	N3GGAA	785	LGA	DFW	225	1389	18	4
2013	1	30	1805	130	2105	118	DL	N374NW	1695	LGA	TPA	163	1010	18	5
2013	1	30	1806	81	2012	72	DL	N322NB	1473	LGA	MEM	157	963	18	6
2013	1	30	1807	9	1936	0	UA	N17719	1139	EWR	ORD	120	719	18	7
2013	1	30	1808	-2	2002	17	MQ	N730MQ	4484	LGA	BNA	150	764	18	8
2013	1	30	1809	149	1940	144	9E	N8790A	4178	JFK	ROC	52	264	18	9
2013	1	30	1809	59	2136	81	AA	N3EEAA	695	JFK	AUS	245	1521	18	9
2013	1	30	1809	64	2006	61	WN	N389SW	440	EWR	STL	153	872	18	9
2013	1	30	1810	64	1923	49	B6	N809JB	36	JFK	ROC	48	264	18	10
2013	1	30	1810	0	2037	-27	UA	N435UA	477	EWR	LAS	305	2227	18	10
2013	1	30	1811	-8	2056	-42	UA	N855UA	593	EWR	SNA	319	2434	18	11
2013	1	30	1813	3	2125	-5	AA	N3JSAA	1611	LGA	MIA	163	1096	18	13
2013	1	30	1813	3	2132	-18	UA	N487UA	594	EWR	PHX	296	2133	18	13
2013	1	30	1814	149	2155	220	DL	N365NB	1942	EWR	ATL	139	746	18	14
2013	1	30	1814	14	1914	1	US	N959UW	2138	LGA	BOS	40	184	18	14
2013	1	30	1815	76	1933	71	UA	N491UA	357	EWR	BOS	49	200	18	15
2013	1	30	1819	79	2134	84	UA	N87512	1259	LGA	IAH	238	1416	18	19
2013	1	30	1820	35	2020	27	DL	N924DL	2331	LGA	DTW	91	502	18	20
2013	1	30	1820	0	2056	-19	B6	N760JB	711	JFK	LAS	305	2248	18	20
2013	1	30	1820	140	2128	145	B6	N641JB	985	LGA	TPA	163	1010	18	20
2013	1	30	1823	108	2043	107	EV	N16561	3805	EWR	SAV	121	708	18	23
2013	1	30	1824	-6	2119	-46	AA	N3AAAA	269	JFK	SEA	329	2422	18	24
2013	1	30	1825	85	2151	136	DL	N304DQ	2042	EWR	ATL	137	746	18	25
2013	1	30	1826	26	1936	23	US	N732US	2185	LGA	DCA	46	214	18	26
2013	1	30	1827	102	2038	92	9E	N8696C	4027	EWR	CVG	102	569	18	27
2013	1	30	1827	-3	2136	-12	UA	N78511	1165	EWR	LAX	344	2454	18	27
2013	1	30	1828	93	2214	105	DL	N334NB	706	JFK	AUS	249	1521	18	28
2013	1	30	1828	59	2113	27	DL	N389DA	1185	EWR	SLC	261	1969	18	28
2013	1	30	1828	138	1955	119	EV	N753EV	5486	LGA	PIT	65	335	18	28
2013	1	30	1828	-2	2145	-17	UA	N560UA	272	JFK	SFO	340	2586	18	28
2013	1	30	1829	14	1934	-5	UA	N76514	1703	EWR	BOS	43	200	18	29
2013	1	30	1830	-5	2121	-51	DL	N3755D	1643	JFK	SEA	316	2422	18	30
2013	1	30	1830	60	2159	115	FL	N168AT	623	LGA	ATL	144	762	18	30
2013	1	30	1830	30	2116	70	US	N553UW	373	JFK	CLT	123	541	18	30
2013	1	30	1830	-5	1956	6	MQ	N614MQ	3944	JFK	BWI	50	184	18	30
2013	1	30	1832	-13	2130	-7	9E	N920XJ	3369	JFK	MSY	201	1182	18	32
2013	1	30	1833	33	1953	38	B6	N229JB	1016	JFK	BOS	47	187	18	33
2013	1	30	1834	-6	2027	-22	DL	N357NW	2131	LGA	DTW	89	502	18	34
2013	1	30	1837	92	2005	95	MQ	N832MQ	4410	JFK	DCA	56	213	18	37
2013	1	30	1838	11	2035	-10	UA	N586UA	612	EWR	DEN	217	1605	18	38
2013	1	30	1841	132	2129	118	B6	N657JB	369	LGA	PBI	153	1035	18	41
2013	1	30	1844	129	1956	126	B6	N249JB	1176	EWR	BOS	52	200	18	44
2013	1	30	1846	-4	2150	-22	DL	N390DA	2159	JFK	MCO	152	944	18	46
2013	1	30	1846	96	1950	90	EV	N16981	4316	EWR	BWI	41	169	18	46
2013	1	30	1847	32	2041	15	DL	N312US	2019	LGA	MSP	141	1020	18	47
2013	1	30	1851	51	2205	82	DL	N660DL	1047	LGA	ATL	138	762	18	51
2013	1	30	1851	-9	2031	-20	DL	N353NB	1255	LGA	PIT	73	335	18	51
2013	1	30	1851	181	2056	156	9E	N936XJ	3355	JFK	MSP	148	1029	18	51
2013	1	30	1851	51	2153	49	UA	N29717	1221	EWR	DFW	215	1372	18	51
2013	1	30	1853	-2	2152	10	DL	N686DA	951	JFK	ATL	131	760	18	53
2013	1	30	1854	-6	2218	-20	DL	N624AG	87	JFK	LAX	334	2475	18	54
2013	1	30	1855	35	2201	11	AA	N3HSAA	119	EWR	LAX	340	2454	18	55
2013	1	30	1856	-4	2250	-11	DL	N727TW	1465	JFK	SFO	349	2586	18	56
2013	1	30	1857	1	2229	25	UA	N413UA	891	LGA	IAH	232	1416	18	57
2013	1	30	1858	8	2057	7	AA	N201AA	2019	LGA	STL	156	888	18	58
2013	1	30	1858	-1	2241	-6	B6	N579JB	179	JFK	PHX	305	2153	18	58
2013	1	30	1859	-1	2056	41	US	N763US	2187	LGA	DCA	91	214	18	59
2013	1	30	1900	175	127	@	DL	N938DL	1508	JFK	RSW	@	1074	19	0
2013	1	30	1900	90	2017	82	WN	N228WN	216	EWR	MDW	121	711	19	0
2013	1	30	1902	102	2215	102	DL	N370NB	1779	LGA	FLL	162	1076	19	2
2013	1	30	1902	32	2036	21	MQ	N508MQ	4674	LGA	CLE	68	419	19	2
2013	1	30	1904	164	2227	144	US	N547UW	35	JFK	PHX	289	2153	19	4
2013	1	30	1904	64	2024	74	WN	N781WN	808	EWR	BWI	59	169	19	4
2013	1	30	1905	-5	2042	-13	MQ	N725MQ	4569	LGA	RDU	74	431	19	5
2013	1	30	1905	0	2216	-19	UA	N77510	1054	EWR	SFO	350	2565	19	5
2013	1	30	1907	92	2049	84	WN	N424WN	408	LGA	BNA	140	764	19	7
2013	1	30	1911	11	2103	22	UA	N76519	120	EWR	ORD	117	719	19	11
2013	1	30	1913	133	2037	118	UA	N830UA	689	LGA	ORD	122	733	19	13
2013	1	30	1913	224	2030	225	UA	N76505	1116	EWR	BOS	57	200	19	13
2013	1	30	1915	0	2133	-57	DL	N3754A	1729	JFK	LAS	294	2248	19	15
2013	1	30	1915	-5	2233	-42	DL	N3762Y	1345	JFK	PHX	290	2153	19	15
2013	1	30	1915	10	2207	-18	AA	N327AA	21	JFK	LAX	325	2475	19	15
2013	1	30	1915	115	2227	107	AA	N630AA	1999	EWR	MIA	164	1085	19	15
2013	1	30	1915	70	2102	67	MQ	N528MQ	4626	LGA	CMH	82	479	19	15
2013	1	30	1920	60	2048	43	AA	N3AXAA	353	LGA	ORD	121	733	19	20
2013	1	30	1921	1	2230	-28	DL	N3756	6	JFK	SLC	281	1990	19	21
2013	1	30	1922	63	2035	63	EV	N12195	4520	EWR	PWM	49	284	19	22
2013	1	30	1923	234	2216	219	UA	N73283	1624	EWR	FLL	161	1065	19	23
2013	1	30	1925	-5	2241	-2	DL	N904DE	1435	LGA	TPA	168	1010	19	25
2013	1	30	1926	31	2113	13	MQ	N521MQ	4649	LGA	MSP	142	1020	19	26
2013	1	30	1928	28	2107	34	EV	N12563	4416	EWR	BNA	140	748	19	28
2013	1	30	1930	35	10	15	AA	N5DYAA	1613	JFK	SJU	191	1598	19	30
2013	1	30	1931	211	2301	208	DL	N984DL	161	JFK	MIA	160	1089	19	31
2013	1	30	1931	6	2228	-1	DL	N917DE	1485	LGA	MCO	150	950	19	31
2013	1	30	1932	22	2239	8	B6	N523JB	87	JFK	SLC	270	1990	19	32
2013	1	30	1933	133	2112	117	AA	N3AMAA	1351	JFK	ORD	124	740	19	33
2013	1	30	1935	120	2122	120	B6	N334JB	1111	JFK	RDU	84	427	19	35
2013	1	30	1935	-5	2223	-15	UA	N54711	1416	EWR	IAH	211	1400	19	35
2013	1	30	1936	86	2150	73	9E	N912XJ	3542	JFK	MSP	147	1029	19	36
2013	1	30	1936	191	2240	166	B6	N625JB	675	JFK	LAX	330	2475	19	36
2013	1	30	1936	88	2103	74	UA	N16713	1053	EWR	CLE	67	404	19	36
2013	1	30	1942	17	2233	-2	DL	N349NW	2370	LGA	PBI	148	1035	19	42
2013	1	30	1943	108	2239	106	B6	N608JB	391	LGA	MCO	153	950	19	43
2013	1	30	1943	98	2103	88	WN	N923WN	389	LGA	MDW	118	725	19	43
2013	1	30	1946	-9	2251	-19	AA	N3GVAA	1709	LGA	MIA	164	1096	19	46
2013	1	30	1946	6	2144	19	MQ	N505MQ	3783	JFK	CMH	81	483	19	46
2013	1	30	1947	22	2249	2	DL	N979DL	2139	LGA	MIA	158	1096	19	47
2013	1	30	1947	62	2324	63	DL	N353NW	2190	JFK	MIA	179	1089	19	47
2013	1	30	1947	7	2311	31	AA	N3FVAA	1787	JFK	TPA	168	1005	19	47
2013	1	30	1953	174	107	@	9E	N930XJ	3375	JFK	SAT	@	1587	19	53
2013	1	30	1953	3	2317	-18	B6	N646JB	645	JFK	SFO	342	2586	19	53
2013	1	30	1957	103	2252	88	UA	N38446	1292	EWR	FLL	159	1065	19	57
2013	1	30	1959	29	2313	25	DL	N317US	1854	LGA	FLL	166	1076	19	59
2013	1	30	2000	-5	2259	-12	UA	N411UA	754	EWR	TPA	165	997	20	0
2013	1	30	2001	31	2247	34	DL	N341NB	1715	LGA	MSY	197	1183	20	1
2013	1	30	2001	1	2306	-6	B6	N606JB	801	JFK	FLL	156	1069	20	1
2013	1	30	2001	2	2159	15	MQ	N824MQ	4423	JFK	RDU	79	427	20	1
2013	1	30	2002	27	2246	26	EV	N12163	4204	EWR	OKC	201	1325	20	2
2013	1	30	2002	32	2208	37	EV	N11184	4532	EWR	CHS	108	628	20	2
2013	1	30	2002	57	2204	51	EV	N13124	4543	EWR	DSM	152	1017	20	2
2013	1	30	2002	2	2058	-16	US	N944UW	2142	LGA	BOS	38	184	20	2
2013	1	30	2003	83	2154	94	MQ	N534MQ	3730	EWR	ORD	112	719	20	3
2013	1	30	2003	78	2143	73	MQ	N722MQ	4517	LGA	CRW	80	444	20	3
2013	1	30	2004	84	2127	79	EV	N11194	4109	EWR	MKE	118	725	20	4
2013	1	30	2005	45	2335	49	DL	N385DN	83	JFK	FLL	168	1069	20	5
2013	1	30	2006	111	2247	77	AS	N589AS	7	EWR	SEA	314	2402	20	6
2013	1	30	2006	1	2332	34	UA	N471UA	405	EWR	MCO	156	937	20	6
2013	1	30	2008	154	2111	137	B6	N807JB	74	JFK	BTV	42	266	20	8
2013	1	30	2011	51	2201	61	AA	N3HNAA	359	LGA	ORD	123	733	20	11
2013	1	30	2014	14	2312	-6	UA	N485UA	890	EWR	MIA	161	1085	20	14
2013	1	30	2016	51	2137	52	9E	N8506C	4127	JFK	IAD	47	228	20	16
2013	1	30	2016	1	2128	-2	AA	N3HDAA	1762	JFK	BOS	39	187	20	16
2013	1	30	2017	227	2154	227	EV	N11140	4702	EWR	GSO	77	445	20	17
2013	1	30	2017	73	2142	76	EV	N21129	4131	EWR	RIC	58	277	20	17
2013	1	30	2019	-6	2313	-16	UA	N525UA	771	JFK	LAX	326	2475	20	19
2013	1	30	2023	83	2256	82	FL	N989AT	645	LGA	ATL	131	762	20	23
2013	1	30	2030	55	2333	53	AA	N3BAAA	791	LGA	DFW	226	1389	20	30
2013	1	30	2030	30	2324	-5	VX	N632VA	415	JFK	LAX	331	2475	20	30
2013	1	30	2031	2	2325	-12	UA	N27722	1225	EWR	PBI	158	1023	20	31
2013	1	30	2031	96	2342	57	VX	N638VA	29	JFK	SFO	348	2586	20	31
2013	1	30	2032	-3	2139	-15	UA	N37255	1243	EWR	BOS	44	200	20	32
2013	1	30	2033	-2	2133	-9	EV	N14125	4695	EWR	MHT	37	209	20	33
2013	1	30	2033	-2	110	-16	UA	N24224	1071	EWR	BQN	197	1585	20	33
2013	1	30	2034	139	2203	125	9E	N835AY	4019	JFK	RIC	64	288	20	34
2013	1	30	2035	-5	2336	-21	B6	N583JB	677	JFK	LAX	338	2475	20	35
2013	1	30	2039	189	2340	197	UA	N73256	1637	EWR	TPA	158	997	20	39
2013	1	30	2041	41	2227	50	EV	N19966	4106	EWR	GSO	81	445	20	41
2013	1	30	2042	177	2339	177	B6	N653JB	547	EWR	PBI	157	1023	20	42
2013	1	30	2044	64	2202	62	WN	N910WN	633	EWR	MDW	115	711	20	44
2013	1	30	2046	21	1	30	UA	N405UA	299	EWR	DFW	228	1372	20	46
2013	1	30	2050	21	2313	40	EV	N31131	4348	EWR	MSP	149	1008	20	50
2013	1	30	2051	142	2305	153	US	N178US	1973	EWR	CLT	105	529	20	51
2013	1	30	2052	-8	2152	-15	US	N953UW	2144	LGA	BOS	45	184	20	52
2013	1	30	2053	-7	14	-17	DL	N713TW	2363	JFK	LAX	341	2475	20	53
2013	1	30	2056	56	15	70	B6	N655JB	21	JFK	TPA	176	1005	20	56
2013	1	30	2057	57	2210	27	DL	N355NB	402	JFK	BOS	44	187	20	57
2013	1	30	2057	132	2250	120	EV	N18557	4227	EWR	GRR	97	605	20	57
2013	1	30	2057	-1	2209	2	B6	N629JB	1020	JFK	BOS	47	187	20	57
2013	1	30	2059	129	2316	141	US	N196UW	1491	LGA	CLT	108	544	20	59
2013	1	30	2100	60	2207	28	UA	N410UA	695	LGA	ORD	113	733	21	0
2013	1	30	2101	-4	2216	-1	EV	N12175	4119	EWR	RIC	57	277	21	1
2013	1	30	2101	41	2343	58	MQ	N517MQ	4662	LGA	ATL	141	762	21	1
2013	1	30	2102	62	2228	41	9E	N904XJ	3320	JFK	BUF	53	301	21	2
2013	1	30	2104	214	2326	243	US	N650AW	449	EWR	CLT	107	529	21	4
2013	1	30	2104	4	2335	45	MQ	N514MQ	4584	LGA	CLT	128	544	21	4
2013	1	30	2107	7	2	13	B6	N536JB	399	LGA	MCO	156	950	21	7
2013	1	30	2109	23	2353	35	EV	N13908	4645	EWR	JAX	148	820	21	9
2013	1	30	2109	124	2224	104	WN	N296WN	981	LGA	MKE	121	738	21	9
2013	1	30	2112	12	2318	67	US	N745VJ	2191	LGA	DCA	74	214	21	12
2013	1	30	2117	122	2253	102	9E	N922XJ	3525	JFK	ORD	126	740	21	17
2013	1	30	2118	33	2	52	B6	N266JB	115	JFK	MSY	206	1182	21	18
2013	1	30	2122	-3	2227	-6	UA	N520UA	910	EWR	BOS	47	200	21	22
2013	1	30	2124	140	2351	162	EV	N13956	4175	EWR	CLT	117	529	21	24
2013	1	30	2124	79	2327	83	EV	N14977	4133	EWR	GSP	105	594	21	24
2013	1	30	2128	28	2310	35	MQ	N737MQ	4507	LGA	RDU	78	431	21	28
2013	1	30	2131	46	2243	18	AA	N4YPAA	371	LGA	ORD	115	733	21	31
2013	1	30	2131	76	2313	63	MQ	N723MQ	4555	LGA	CMH	82	479	21	31
2013	1	30	2132	107	2253	108	EV	N13970	4108	EWR	IAD	45	212	21	32
2013	1	30	2134	199	2326	169	9E	N909XJ	3424	JFK	DTW	85	509	21	34
2013	1	30	2134	-1	23	-27	AA	N339AA	185	JFK	LAX	330	2475	21	34
2013	1	30	2138	248	2352	235	F9	N951FR	837	LGA	DEN	227	1620	21	38
2013	1	30	2151	56	2335	45	MQ	N719MQ	4573	LGA	DTW	84	502	21	51
2013	1	30	2153	-6	2250	-26	DL	N330NW	2155	LGA	PWM	40	269	21	53
2013	1	30	2153	-6	2315	15	EV	N13553	4519	EWR	BWI	53	169	21	53
2013	1	30	2155	160	2400	143	EV	N14117	4085	EWR	OMA	166	1134	21	55
2013	1	30	2155	55	2347	87	MQ	N518MQ	3744	EWR	ORD	112	719	21	55
2013	1	30	2204	124	24	136	EV	N13994	3822	EWR	TYS	117	631	22	4
2013	1	30	2204	169	58	166	B6	N712JB	155	JFK	MCO	154	944	22	4
2013	1	30	2205	65	2314	49	WN	N947WN	530	LGA	MDW	116	725	22	5
2013	1	30	2207	97	127	97	B6	N238JB	1069	JFK	AUS	244	1521	22	7
2013	1	30	2214	67	132	130	EV	N11565	3819	EWR	SDF	185	642	22	14
2013	1	30	2215	155	107	138	B6	N613JB	381	LGA	FLL	158	1076	22	15
2013	1	30	2219	170	50	169	EV	N14204	4333	EWR	TUL	191	1215	22	19
2013	1	30	2224	144	2316	135	EV	N10575	4309	EWR	ALB	31	143	22	24
2013	1	30	2233	153	110	147	DL	N618DL	1147	LGA	ATL	136	762	22	33
2013	1	30	2237	112	9	113	9E	N917XJ	3395	JFK	DCA	72	213	22	37
2013	1	30	2238	157	6	146	UA	N15712	1018	EWR	CLE	70	404	22	38
2013	1	30	2243	44	2343	28	EV	N14158	4162	EWR	BTV	43	266	22	43
2013	1	30	2244	75	2341	77	EV	N27962	4619	EWR	PHL	37	80	22	44
2013	1	30	2245	0	2338	-19	B6	N806JB	128	JFK	BTV	41	266	22	45
2013	1	30	2248	73	149	73	B6	N809JB	11	JFK	FLL	166	1069	22	48
2013	1	30	2250	85	9	79	MQ	N3AEMQ	4660	LGA	BNA	123	764	22	50
2013	1	30	2252	87	2345	81	EV	N15572	4404	EWR	PVD	36	160	22	52
2013	1	30	2300	150	23	137	FL	N893AT	354	LGA	CAK	69	397	23	0
2013	1	30	2301	139	41	130	EV	N13538	3833	EWR	STL	142	872	23	1
2013	1	30	2312	152	227	162	B6	N267JB	629	JFK	HOU	235	1428	23	12
2013	1	30	2313	23	33	34	B6	N281JB	608	JFK	PWM	45	273	23	13
2013	1	30	2314	25	16	19	B6	N324JB	22	JFK	SYR	43	209	23	14
2013	1	30	2315	235	124	243	9E	N924XJ	3373	JFK	RDU	101	427	23	15
2013	1	30	2322	202	129	185	9E	N933XJ	3439	JFK	CVG	107	589	23	22
2013	1	30	2336	46	45	38	B6	N329JB	30	JFK	ROC	51	264	23	36
2013	1	30	2339	46	51	36	B6	N649JB	112	JFK	BUF	58	301	23	39
2013	1	30	2349	-10	435	-2	B6	N566JB	727	JFK	BQN	195	1576	23	49
2013	1	30	2354	-5	429	-15	B6	N534JB	739	JFK	PSE	199	1617	23	54
2013	1	30	@	@	@	@	DL	N303DQ	926	EWR	ATL	@	746	@	@
2013	1	30	@	@	@	@	DL	N361NB	935	EWR	ATL	@	746	@	@
2013	1	30	@	@	@	@	DL	N614DL	947	LGA	ATL	@	762	@	@
2013	1	30	@	@	@	@	DL	N326US	2391	JFK	TPA	@	1005	@	@
