id;age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
21903;49;entrepreneur;married;high.school;no;no;no;cellular;may;tue;1;999;0;nonexistent;-1.8;92.893;-46.2;1.344;5099.1;no
21904;54;management;married;university.degree;no;yes;yes;cellular;may;fri;1;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1;no
21907;46;admin.;married;basic.9y;no;no;no;cellular;apr;mon;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
21909;23;blue-collar;single;basic.4y;no;yes;yes;cellular;may;fri;7;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1;no
21910;38;blue-collar;married;basic.4y;unknown;no;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
21911;29;technician;single;university.degree;no;yes;no;cellular;aug;tue;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
21912;31;admin.;single;university.degree;no;no;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1;no
21913;35;admin.;single;university.degree;no;no;no;telephone;jun;mon;2;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;no
21914;27;self-employed;single;professional.course;no;no;no;cellular;jun;tue;2;999;2;failure;-2.9;92.963;-40.8;1.262;5076.2;no
21915;46;admin.;single;high.school;no;yes;yes;cellular;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.264;5099.1;no
21916;56;technician;married;professional.course;unknown;no;no;cellular;apr;mon;3;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
21918;47;admin.;married;university.degree;unknown;no;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
21921;22;blue-collar;single;basic.9y;no;yes;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
21923;34;admin.;married;university.degree;no;yes;no;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
21925;53;blue-collar;divorced;basic.4y;no;yes;no;cellular;nov;wed;5;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
21926;26;services;married;high.school;no;yes;no;telephone;jul;tue;11;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
21929;30;self-employed;single;high.school;no;yes;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
21932;42;blue-collar;divorced;basic.4y;no;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
21933;50;technician;married;professional.course;no;yes;yes;telephone;jun;tue;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
21934;29;admin.;single;university.degree;no;no;no;cellular;may;wed;1;999;1;failure;-1.8;92.893;-46.2;1.334;5099.1;no
21935;33;admin.;single;university.degree;no;yes;no;cellular;may;thu;4;999;1;failure;-1.8;92.893;-46.2;1.327;5099.1;no
21937;53;admin.;married;university.degree;no;no;no;telephone;may;thu;7;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
21938;41;technician;divorced;university.degree;no;yes;no;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no
21939;35;admin.;single;university.degree;no;yes;no;cellular;aug;mon;6;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
21941;58;entrepreneur;divorced;professional.course;no;yes;no;telephone;may;thu;5;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;no
21942;18;student;single;unknown;no;yes;no;cellular;aug;wed;1;17;2;failure;-1.7;94.027;-38.3;0.9;4991.6;yes
21943;40;services;married;basic.9y;no;yes;yes;cellular;may;tue;1;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1;no
21945;38;admin.;married;university.degree;no;yes;no;cellular;aug;mon;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
21946;54;technician;married;high.school;unknown;yes;no;cellular;nov;fri;1;999;1;failure;-0.1;93.2;-42;4.021;5195.8;no
21948;50;admin.;married;basic.9y;no;no;no;cellular;aug;fri;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
21950;33;technician;single;professional.course;no;no;no;cellular;aug;mon;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
21951;38;blue-collar;single;basic.9y;no;yes;no;telephone;may;wed;5;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1;no
21953;37;admin.;married;university.degree;no;yes;no;telephone;jun;mon;1;999;0;nonexistent;-1.7;94.055;-39.8;0.72;4991.6;no
21955;31;blue-collar;married;basic.4y;unknown;yes;no;telephone;jun;wed;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
21956;37;admin.;married;high.school;no;no;no;cellular;jun;wed;3;999;0;nonexistent;-1.7;94.055;-39.8;0.739;4991.6;yes
21957;47;technician;divorced;high.school;no;yes;no;telephone;jun;mon;2;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;no
21958;29;admin.;single;university.degree;no;yes;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
21959;66;management;married;university.degree;no;no;no;cellular;may;mon;4;3;1;success;-1.8;92.893;-46.2;1.354;5099.1;no
21961;32;technician;single;high.school;no;no;no;telephone;jul;wed;5;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
21962;40;admin.;married;university.degree;no;yes;no;cellular;jul;fri;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
21964;29;technician;single;professional.course;no;yes;no;cellular;jul;tue;3;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
21965;42;management;divorced;university.degree;no;yes;no;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
21968;40;admin.;single;high.school;no;no;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
21969;28;self-employed;married;professional.course;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
21970;33;services;single;basic.6y;unknown;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
21972;37;blue-collar;married;basic.4y;unknown;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
21973;58;retired;married;university.degree;no;yes;no;telephone;aug;mon;1;999;0;nonexistent;-2.9;92.201;-31.4;0.843;5076.2;no
21974;32;entrepreneur;single;university.degree;no;no;yes;cellular;nov;thu;1;999;1;failure;-0.1;93.2;-42;4.076;5195.8;no
21975;20;student;single;basic.9y;no;no;no;cellular;aug;wed;2;999;0;nonexistent;-2.9;92.201;-31.4;0.854;5076.2;no
21977;31;admin.;married;university.degree;unknown;no;no;cellular;aug;tue;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
21978;58;retired;divorced;university.degree;no;yes;no;telephone;jun;fri;3;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
21980;37;unknown;single;university.degree;no;yes;yes;cellular;sep;wed;1;999;1;failure;-3.4;92.379;-29.8;0.753;5017.5;no
21981;53;retired;married;basic.9y;unknown;yes;no;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;yes
21982;35;services;married;basic.9y;no;no;yes;cellular;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;no
21983;30;self-employed;single;university.degree;no;yes;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.435;5099.1;yes
21984;33;technician;married;university.degree;no;yes;no;cellular;sep;wed;1;999;1;failure;-1.1;94.199;-37.5;0.876;4963.6;no
21985;29;admin.;single;university.degree;no;no;no;telephone;jun;tue;6;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
21986;40;blue-collar;divorced;basic.9y;unknown;yes;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
21987;34;unemployed;single;professional.course;no;no;no;cellular;aug;fri;2;2;1;success;-2.9;92.201;-31.4;0.849;5076.2;yes
21988;39;technician;married;university.degree;unknown;unknown;unknown;cellular;aug;fri;2;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
21990;51;admin.;married;university.degree;no;yes;no;cellular;jul;wed;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;yes
21992;42;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;2;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;no
21994;38;blue-collar;married;basic.6y;unknown;no;no;telephone;jun;tue;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
21996;39;blue-collar;married;basic.9y;no;no;no;cellular;may;tue;2;999;0;nonexistent;-1.8;92.893;-46.2;1.344;5099.1;no
21997;32;unemployed;single;high.school;unknown;yes;no;telephone;jun;fri;1;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
21998;47;blue-collar;married;basic.4y;no;yes;no;telephone;jun;fri;2;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
21999;43;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
22000;27;student;single;university.degree;no;yes;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1;no
22002;32;entrepreneur;married;high.school;unknown;yes;no;telephone;may;fri;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
22004;42;blue-collar;single;basic.9y;unknown;yes;no;cellular;may;thu;5;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1;no
22005;62;retired;married;high.school;no;no;no;cellular;jul;tue;2;999;0;nonexistent;-1.7;94.215;-40.3;0.876;4991.6;yes
22006;25;student;single;unknown;no;no;no;cellular;sep;fri;1;999;0;nonexistent;-1.1;94.199;-37.5;0.879;4963.6;yes
22008;42;admin.;married;university.degree;no;yes;no;cellular;aug;tue;3;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
22009;32;admin.;married;high.school;no;unknown;unknown;cellular;sep;mon;1;6;4;success;-1.1;94.199;-37.5;0.882;4963.6;yes
22011;27;admin.;single;high.school;no;yes;no;cellular;apr;fri;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
22014;31;admin.;single;university.degree;no;no;no;telephone;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
22015;39;blue-collar;married;basic.9y;no;no;no;cellular;may;mon;3;999;0;nonexistent;-1.8;92.893;-46.2;1.354;5099.1;no
22016;31;services;single;high.school;unknown;no;no;cellular;may;fri;2;999;2;failure;-1.8;92.893;-46.2;1.313;5099.1;no
22017;32;technician;single;professional.course;no;yes;no;telephone;jun;mon;3;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
22018;30;self-employed;married;professional.course;no;yes;no;telephone;jun;tue;4;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
22020;59;retired;married;high.school;no;unknown;unknown;telephone;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
22022;38;admin.;married;high.school;no;no;no;telephone;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
22023;45;housemaid;married;basic.4y;unknown;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
22024;39;management;married;university.degree;no;no;yes;cellular;apr;mon;4;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
22026;33;admin.;single;university.degree;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
22027;47;admin.;divorced;high.school;no;yes;no;cellular;may;mon;4;999;1;failure;-1.8;92.893;-46.2;1.264;5099.1;no
22029;52;admin.;married;university.degree;no;no;yes;cellular;nov;thu;4;999;0;nonexistent;-0.1;93.2;-42;4.076;5195.8;no
22030;36;blue-collar;single;basic.9y;no;yes;no;telephone;jun;thu;10;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1;no
22034;30;services;married;basic.6y;no;unknown;unknown;cellular;nov;tue;2;999;0;nonexistent;-0.1;93.2;-42;4.153;5195.8;no
22038;36;admin.;married;university.degree;no;yes;yes;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
22040;46;admin.;married;high.school;no;no;yes;cellular;aug;wed;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;yes
22041;46;blue-collar;married;basic.9y;no;no;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
22042;34;technician;divorced;professional.course;no;no;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;no
22043;42;blue-collar;married;basic.6y;unknown;no;no;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
22044;30;admin.;married;university.degree;no;no;no;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
22045;30;management;married;university.degree;no;yes;no;cellular;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
22046;35;admin.;married;university.degree;no;no;yes;cellular;aug;tue;1;999;3;failure;-2.9;92.201;-31.4;0.883;5076.2;yes
22047;39;housemaid;married;basic.9y;no;yes;no;cellular;nov;mon;1;999;1;failure;-0.1;93.2;-42;4.191;5195.8;no
22049;30;technician;single;university.degree;unknown;yes;no;cellular;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
22050;30;blue-collar;married;high.school;no;yes;no;cellular;jul;tue;4;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
22052;36;blue-collar;married;basic.9y;no;yes;no;cellular;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1;no
22053;40;admin.;single;high.school;unknown;yes;no;cellular;may;mon;2;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
22054;45;admin.;divorced;basic.9y;unknown;no;no;cellular;may;thu;1;12;1;success;-1.8;92.893;-46.2;1.327;5099.1;no
22055;33;blue-collar;married;basic.9y;no;no;no;telephone;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
22056;46;blue-collar;married;basic.9y;no;no;no;telephone;jun;tue;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
22058;53;technician;married;unknown;no;yes;no;telephone;jun;thu;3;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1;no
22062;74;retired;married;high.school;no;yes;no;cellular;aug;thu;1;999;1;failure;-2.9;92.201;-31.4;0.883;5076.2;yes
22063;24;admin.;single;professional.course;no;yes;no;cellular;apr;thu;6;999;0;nonexistent;-1.8;93.075;-47.1;1.435;5099.1;no
22064;23;blue-collar;single;basic.9y;no;yes;no;cellular;jul;thu;4;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
22065;30;technician;married;high.school;no;yes;no;cellular;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
22066;22;admin.;single;high.school;no;yes;no;cellular;may;wed;2;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1;no
22067;43;admin.;divorced;high.school;no;yes;yes;cellular;may;thu;2;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1;no
22069;32;admin.;single;university.degree;no;yes;no;cellular;sep;tue;2;999;0;nonexistent;-3.4;92.379;-29.8;0.819;5017.5;no
22070;35;admin.;single;university.degree;no;yes;no;telephone;nov;tue;2;999;0;nonexistent;-0.1;93.2;-42;4.153;5195.8;no
22071;54;management;married;university.degree;no;no;no;cellular;nov;tue;1;999;1;failure;-0.1;93.2;-42;4.153;5195.8;no
22072;47;entrepreneur;married;unknown;unknown;yes;no;cellular;may;tue;1;999;0;nonexistent;-1.8;92.893;-46.2;1.344;5099.1;no
22073;54;management;married;university.degree;unknown;no;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
22074;54;technician;married;high.school;no;yes;no;cellular;jul;tue;4;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
22079;56;blue-collar;single;basic.4y;no;yes;no;cellular;jul;mon;1;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
22082;36;admin.;divorced;university.degree;no;yes;no;cellular;jul;mon;1;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
22083;28;admin.;single;university.degree;no;yes;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;no
22085;35;services;married;high.school;no;yes;no;telephone;jun;fri;11;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
22087;37;technician;married;professional.course;no;yes;no;cellular;jul;fri;6;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;no
22088;40;blue-collar;married;basic.9y;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
22089;30;student;single;professional.course;no;yes;no;cellular;sep;tue;2;6;1;success;-1.1;94.199;-37.5;0.88;4963.6;yes
22090;33;admin.;divorced;high.school;no;yes;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
22092;57;blue-collar;married;basic.9y;no;yes;no;cellular;may;tue;1;999;0;nonexistent;-1.8;92.893;-46.2;1.344;5099.1;no
22093;34;blue-collar;married;basic.4y;unknown;yes;no;cellular;may;fri;3;999;0;nonexistent;-1.8;92.893;-46.2;1.313;5099.1;no
22094;27;technician;married;professional.course;no;yes;yes;cellular;apr;wed;3;999;0;nonexistent;-1.8;93.075;-47.1;1.445;5099.1;no
22096;46;blue-collar;divorced;basic.6y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
22098;29;unemployed;single;university.degree;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
22101;39;unemployed;married;high.school;no;no;no;cellular;aug;thu;3;999;0;nonexistent;-2.9;92.201;-31.4;0.873;5076.2;yes
22102;32;management;single;professional.course;no;no;no;cellular;may;fri;3;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1;no
22106;33;admin.;divorced;university.degree;no;yes;no;telephone;nov;thu;3;999;0;nonexistent;-0.1;93.2;-42;4.076;5195.8;no
22107;46;admin.;married;high.school;no;yes;no;cellular;nov;thu;1;999;0;nonexistent;-0.1;93.2;-42;4.076;5195.8;no
22108;39;technician;divorced;high.school;no;yes;no;cellular;may;fri;8;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;no
22109;58;blue-collar;divorced;unknown;no;yes;no;telephone;jun;wed;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
22110;45;blue-collar;married;basic.9y;no;yes;no;cellular;nov;wed;2;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
22112;30;management;single;university.degree;no;yes;no;cellular;jul;mon;1;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
22113;34;services;single;high.school;no;no;no;cellular;nov;tue;2;999;0;nonexistent;-0.1;93.2;-42;4.153;5195.8;no
22114;37;services;married;high.school;no;yes;no;cellular;apr;fri;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
22115;38;technician;married;university.degree;no;yes;no;cellular;may;tue;2;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;no
22116;30;blue-collar;married;basic.9y;no;yes;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1;no
22118;30;admin.;married;university.degree;no;no;no;cellular;may;tue;4;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1;no
22119;41;technician;single;high.school;no;yes;no;telephone;aug;wed;13;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
22120;87;retired;divorced;basic.4y;no;no;no;cellular;aug;fri;1;999;0;nonexistent;-2.9;92.201;-31.4;0.849;5076.2;yes
22122;31;unemployed;married;university.degree;no;yes;no;cellular;aug;wed;11;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
22123;35;management;married;university.degree;no;no;no;cellular;nov;tue;1;3;2;success;-3.4;92.649;-30.1;0.716;5017.5;no
22124;30;blue-collar;married;basic.9y;unknown;yes;no;cellular;may;wed;1;999;0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1;no
22126;36;admin.;married;high.school;no;no;no;cellular;nov;thu;2;999;0;nonexistent;-0.1;93.2;-42;4.076;5195.8;no
22127;49;admin.;divorced;basic.9y;no;yes;yes;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
22128;30;management;single;high.school;no;no;yes;cellular;may;wed;2;999;0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1;no
22131;32;admin.;single;professional.course;no;yes;no;cellular;may;thu;2;7;2;failure;-1.8;92.893;-46.2;1.327;5099.1;no
22133;30;services;married;university.degree;no;yes;no;cellular;nov;mon;1;999;0;nonexistent;-0.1;93.2;-42;4.191;5195.8;no
22134;36;entrepreneur;married;university.degree;unknown;yes;no;cellular;jul;thu;7;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1;no
22136;52;blue-collar;married;basic.9y;no;no;no;cellular;nov;fri;2;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
22137;59;housemaid;divorced;unknown;unknown;no;no;cellular;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
22138;35;admin.;single;university.degree;no;yes;no;cellular;apr;wed;1;999;0;nonexistent;-1.8;93.075;-47.1;1.445;5099.1;no
22140;33;admin.;single;university.degree;no;no;no;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;yes
22141;44;blue-collar;married;basic.6y;no;no;no;cellular;may;thu;2;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1;no
22143;46;self-employed;married;high.school;unknown;yes;no;telephone;jul;fri;1;999;0;nonexistent;1.4;93.918;-42.7;4.959;5228.1;no
22144;77;retired;married;basic.4y;no;yes;no;cellular;sep;thu;1;999;0;nonexistent;-1.1;94.199;-37.5;0.879;4963.6;yes
22145;37;blue-collar;married;high.school;no;yes;no;cellular;apr;mon;5;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
22146;38;blue-collar;married;basic.4y;unknown;no;no;telephone;jun;wed;3;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;no
22147;41;admin.;married;university.degree;no;no;no;cellular;dec;thu;1;999;0;nonexistent;-3;92.713;-33;0.707;5023.5;yes
22148;55;blue-collar;married;basic.6y;no;yes;yes;cellular;aug;mon;4;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
22149;34;management;single;university.degree;no;yes;no;telephone;may;thu;1;999;0;nonexistent;-1.8;93.876;-40;0.683;5008.7;no
22152;56;technician;married;professional.course;no;no;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
22154;34;management;married;university.degree;no;yes;no;telephone;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.966;5228.1;no
22155;36;admin.;married;university.degree;no;yes;yes;cellular;jun;fri;1;4;4;success;-1.7;94.055;-39.8;0.748;4991.6;no
22156;40;admin.;divorced;high.school;no;no;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;yes
